target_cell,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SEU-ALLEN_local_17786_28038_10878_5768_CCFv3.swc,0,0,1,27,42,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28040_11373_5984_CCFv3.swc,8,0,21,26,29,12,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28041_12084_5746_CCFv3.swc,0,5,9,29,43,41,26,76,46,9,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28068_13984_4254_CCFv3.swc,0,0,0,34,12,8,48,50,14,0,8,13,0,3,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28089_14693_3867_CCFv3.swc,0,0,0,0,8,0,18,7,18,13,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28112_11700_5772_CCFv3.swc,0,0,0,18,5,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28112_12515_5311_CCFv3.swc,0,0,4,28,17,15,3,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28122_13939_4246_CCFv3.swc,0,0,0,2,12,39,12,7,7,2,1,0,26,0,14,0,4,0,0,0,0,0
SEU-ALLEN_local_17786_28227_14888_3896_CCFv3.swc,23,23,13,35,69,60,108,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28237_14280_4252_CCFv3.swc,0,0,0,12,8,1,28,18,8,1,23,16,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28251_13919_4326_CCFv3.swc,0,9,24,7,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28297_13954_5216_CCFv3.swc,4,39,19,14,32,6,6,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28306_14169_4012_CCFv3.swc,5,0,20,6,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28306_14732_4045_CCFv3.swc,0,0,0,0,5,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28309_14587_4051_CCFv3.swc,0,1,6,16,21,5,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28342_12332_5567_CCFv3.swc,0,0,5,0,21,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28356_14776_4042_CCFv3.swc,0,0,0,0,15,3,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28411_15328_3851_CCFv3.swc,3,5,19,36,42,51,33,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28413_12110_5483_CCFv3.swc,0,0,0,1,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28413_14653_4178_CCFv3.swc,0,0,0,3,0,0,10,9,38,29,19,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28414_11510_5843_CCFv3.swc,0,6,21,5,41,21,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28448_11120_5113_CCFv3.swc,1,1,4,55,18,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28477_14063_4339_CCFv3.swc,0,0,6,4,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28500_14716_3900_CCFv3.swc,0,12,9,16,17,48,8,9,35,17,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28547_14894_4188_CCFv3.swc,0,6,13,39,25,19,4,40,37,0,14,14,6,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28556_15205_4125_CCFv3.swc,0,0,0,0,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28621_10803_5136_CCFv3.swc,0,0,5,14,25,31,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28631_12199_6259_CCFv3.swc,8,0,14,3,6,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28646_14813_4300_CCFv3.swc,0,1,15,8,14,7,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28657_13588_5061_CCFv3.swc,0,3,36,26,19,59,14,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28662_12369_6109_CCFv3.swc,3,6,8,18,43,13,16,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28709_13351_5105_CCFv3.swc,0,0,0,26,20,40,27,2,7,19,8,13,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28739_15230_4153_CCFv3.swc,0,0,6,11,68,25,6,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28757_13904_5101_CCFv3.swc,0,0,0,0,60,14,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28771_13364_5212_CCFv3.swc,0,0,0,5,5,0,27,50,11,0,15,32,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28776_12222_6365_CCFv3.swc,1,10,28,16,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28778_14913_4247_CCFv3.swc,0,0,0,1,25,37,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28785_13697_5109_CCFv3.swc,0,0,0,16,0,9,2,26,17,32,7,8,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28815_12446_6076_CCFv3.swc,0,5,37,31,59,26,28,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28817_13016_5878_CCFv3.swc,0,1,8,34,6,8,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28822_11218_5118_CCFv3.swc,0,0,22,0,73,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28891_13911_5441_CCFv3.swc,0,3,22,8,0,14,36,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28914_13692_5053_CCFv3.swc,0,0,0,0,1,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28915_13779_5166_CCFv3.swc,0,14,0,14,3,55,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28915_15792_4094_CCFv3.swc,12,33,36,62,1,43,39,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28947_12645_5965_CCFv3.swc,0,0,13,45,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28959_13941_5555_CCFv3.swc,0,0,0,0,25,22,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28979_14020_5126_CCFv3.swc,0,0,0,13,29,32,12,13,12,2,8,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_28986_13323_5604_CCFv3.swc,0,0,29,3,36,43,43,56,0,15,10,19,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29001_12548_6029_CCFv3.swc,0,0,7,10,15,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29002_11271_5381_CCFv3.swc,0,0,29,4,35,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29035_15095_4231_CCFv3.swc,0,0,0,6,9,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29036_13346_5875_CCFv3.swc,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29038_13232_5811_CCFv3.swc,0,0,0,12,0,15,6,41,8,26,9,8,5,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29040_12741_6220_CCFv3.swc,4,3,30,13,75,17,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29106_12759_6219_CCFv3.swc,33,67,1,11,19,0,4,7,13,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29154_13347_5719_CCFv3.swc,0,23,6,27,26,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29160_13870_5539_CCFv3.swc,0,0,0,7,0,6,48,66,13,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29161_12507_6436_CCFv3.swc,0,4,9,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29172_11727_5356_CCFv3.swc,0,0,0,6,0,18,55,19,3,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29175_15479_4301_CCFv3.swc,0,0,8,17,0,0,24,12,25,57,25,14,6,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29199_15067_3802_CCFv3.swc,0,0,12,9,5,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29219_13956_5549_CCFv3.swc,0,0,0,5,23,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29222_12527_6565_CCFv3.swc,0,7,0,27,32,18,26,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29241_12658_6416_CCFv3.swc,3,0,0,48,36,17,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29298_16875_4049_CCFv3.swc,0,0,0,4,18,37,12,24,34,60,28,0,0,3,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29313_13497_6197_CCFv3.swc,0,2,2,25,34,31,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29330_11312_5902_CCFv3.swc,0,0,0,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29341_13685_5834_CCFv3.swc,0,1,61,16,31,43,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29341_15615_4837_CCFv3.swc,0,0,0,8,0,9,0,38,19,35,6,0,3,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29356_12087_5400_CCFv3.swc,2,0,16,12,18,16,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29409_14214_5242_CCFv3.swc,0,4,25,12,0,5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29429_13731_5461_CCFv3.swc,0,0,0,0,19,28,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29440_14794_5458_CCFv3.swc,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29449_14567_5625_CCFv3.swc,0,0,12,78,71,63,35,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29457_16457_4539_CCFv3.swc,0,0,6,36,43,66,43,47,17,7,7,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29465_14910_5534_CCFv3.swc,0,10,17,47,36,24,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29505_16140_4322_CCFv3.swc,21,12,8,13,14,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29517_15649_5143_CCFv3.swc,0,0,16,0,25,39,37,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29528_14096_5903_CCFv3.swc,8,0,8,37,63,16,9,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29547_14588_5499_CCFv3.swc,0,0,13,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29550_15354_4988_CCFv3.swc,0,0,0,53,24,9,6,12,12,28,8,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29552_17326_4304_CCFv3.swc,0,6,24,18,54,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29569_16501_4448_CCFv3.swc,0,0,36,25,0,0,0,19,3,18,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29581_16984_4260_CCFv3.swc,6,9,48,36,11,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29603_13106_5147_CCFv3.swc,3,21,50,120,114,64,12,23,30,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29634_17086_4416_CCFv3.swc,0,8,25,18,37,20,32,45,4,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29636_15733_5472_CCFv3.swc,2,0,12,43,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29649_15500_5286_CCFv3.swc,0,0,3,6,5,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29653_14511_5572_CCFv3.swc,0,0,6,23,0,11,24,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29657_12336_5292_CCFv3.swc,0,5,2,0,14,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29663_17197_4419_CCFv3.swc,0,0,7,9,27,12,6,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29668_15246_5026_CCFv3.swc,0,0,1,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29683_17563_4386_CCFv3.swc,0,32,60,16,85,61,10,16,22,0,0,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29692_12440_5251_CCFv3.swc,0,0,2,34,32,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29698_12709_4997_CCFv3.swc,0,0,0,11,0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29714_15402_4961_CCFv3.swc,0,0,0,21,3,59,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29715_14212_6186_CCFv3.swc,32,60,75,55,40,69,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29726_12894_5636_CCFv3.swc,0,3,26,103,42,40,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29734_14598_5940_CCFv3.swc,0,0,68,58,71,60,46,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29757_16859_4702_CCFv3.swc,0,0,4,22,17,65,44,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29767_16521_4059_CCFv3.swc,12,7,28,13,90,83,103,17,8,13,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29775_14550_5288_CCFv3.swc,0,9,15,18,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29781_16891_4424_CCFv3.swc,0,2,10,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29784_13344_5094_CCFv3.swc,0,7,11,32,116,87,9,26,5,15,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29834_17182_4617_CCFv3.swc,0,0,0,3,8,69,63,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29837_14586_4771_CCFv3.swc,0,0,0,3,34,78,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29844_14191_6204_CCFv3.swc,0,0,0,1,9,14,22,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29853_17253_4670_CCFv3.swc,0,1,0,15,9,12,14,18,25,24,14,20,1,13,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29857_17369_4537_CCFv3.swc,0,0,0,5,4,12,40,38,49,5,11,5,13,20,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29861_16691_5294_CCFv3.swc,0,0,0,2,0,2,4,16,3,13,16,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29866_14317_4946_CCFv3.swc,0,0,14,55,26,23,41,31,7,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29875_12842_5918_CCFv3.swc,0,14,91,19,99,65,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29926_15637_5038_CCFv3.swc,0,9,5,10,7,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29933_16676_5003_CCFv3.swc,0,0,0,0,2,18,19,25,13,36,0,0,0,7,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29941_17715_4506_CCFv3.swc,0,0,0,15,9,33,59,53,32,50,27,16,5,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29966_15115_5907_CCFv3.swc,0,9,36,18,66,12,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29981_14696_4717_CCFv3.swc,0,5,37,41,22,17,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_29990_14846_6273_CCFv3.swc,0,0,2,8,14,1,6,3,21,2,16,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30020_17309_4559_CCFv3.swc,0,0,0,38,10,14,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30044_15477_5660_CCFv3.swc,8,2,3,28,70,69,48,17,0,12,40,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30057_18715_4658_CCFv3.swc,0,0,4,1,29,0,24,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30061_13156_5213_CCFv3.swc,0,0,15,4,27,0,14,27,77,10,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30075_12731_5853_CCFv3.swc,0,0,17,6,17,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30101_15228_6040_CCFv3.swc,3,35,67,31,60,15,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30109_16828_5390_CCFv3.swc,0,0,11,0,0,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30117_15092_6256_CCFv3.swc,0,0,0,0,11,19,10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30117_15989_5409_CCFv3.swc,0,0,0,15,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30126_17213_4883_CCFv3.swc,0,0,16,10,12,5,39,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30157_14823_5117_CCFv3.swc,0,0,0,3,31,53,94,54,92,6,23,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30169_17393_4929_CCFv3.swc,0,0,6,4,4,18,10,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30187_13414_5258_CCFv3.swc,0,0,0,0,11,65,21,28,40,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30189_15998_5245_CCFv3.swc,0,0,18,12,2,23,0,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30205_18838_4662_CCFv3.swc,0,0,30,12,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30221_15009_6447_CCFv3.swc,0,0,0,0,2,13,10,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30227_18952_4709_CCFv3.swc,0,0,0,32,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30232_18568_4708_CCFv3.swc,0,1,0,0,3,8,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30243_15871_4421_CCFv3.swc,2,7,16,17,55,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30248_17316_5377_CCFv3.swc,0,2,6,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30268_15051_6195_CCFv3.swc,0,18,48,18,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30275_17198_5033_CCFv3.swc,0,0,0,14,0,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30280_17331_5105_CCFv3.swc,0,0,0,11,20,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30334_16894_5449_CCFv3.swc,0,0,0,5,9,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30334_17500_5033_CCFv3.swc,0,0,0,0,0,0,10,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30335_17717_5363_CCFv3.swc,0,4,7,29,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30354_18512_4632_CCFv3.swc,0,2,7,9,12,3,15,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30363_17649_5287_CCFv3.swc,0,0,0,0,14,24,8,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30386_14965_4815_CCFv3.swc,4,0,45,146,92,203,138,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30400_17347_4976_CCFv3.swc,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30401_17516_5271_CCFv3.swc,0,0,14,14,12,0,3,13,2,5,2,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30415_17787_5380_CCFv3.swc,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30416_16865_5839_CCFv3.swc,0,0,9,17,14,28,11,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30418_14366_5011_CCFv3.swc,0,0,0,0,9,35,19,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30423_15634_6191_CCFv3.swc,0,0,0,16,43,12,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30428_18847_4807_CCFv3.swc,0,0,0,0,0,0,12,1,0,0,0,3,8,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30439_15169_6225_CCFv3.swc,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30440_15951_6086_CCFv3.swc,14,28,25,6,6,7,7,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30443_15118_6565_CCFv3.swc,0,0,9,19,40,20,8,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30453_14683_4981_CCFv3.swc,0,5,15,40,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30468_16733_5821_CCFv3.swc,0,0,0,0,18,18,17,21,6,0,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30478_17855_5504_CCFv3.swc,0,0,0,19,46,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30481_19454_4879_CCFv3.swc,0,0,0,18,0,0,8,13,18,21,17,14,44,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30495_19166_4759_CCFv3.swc,0,1,13,22,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30496_17927_5487_CCFv3.swc,0,0,0,2,39,8,27,42,50,22,40,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30510_14327_5167_CCFv3.swc,0,0,5,2,14,8,8,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30520_16062_6063_CCFv3.swc,0,33,37,13,40,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30545_15201_6426_CCFv3.swc,2,0,11,12,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30573_14238_5494_CCFv3.swc,0,0,3,0,12,60,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30581_16650_6065_CCFv3.swc,0,0,0,7,42,50,34,37,4,2,0,3,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30585_18148_5599_CCFv3.swc,0,0,0,0,51,67,118,69,4,35,19,0,7,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30594_18615_5230_CCFv3.swc,0,0,1,0,8,16,18,6,11,0,5,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30597_16975_4254_CCFv3.swc,0,0,19,17,48,3,58,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30608_17762_5170_CCFv3.swc,0,6,0,35,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30632_18774_5133_CCFv3.swc,0,0,0,4,0,4,7,31,3,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30632_19026_5211_CCFv3.swc,0,0,14,0,43,3,4,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30670_15911_6224_CCFv3.swc,0,0,4,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30696_17776_5724_CCFv3.swc,0,12,39,56,45,42,34,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30781_18104_5871_CCFv3.swc,0,0,0,15,34,21,83,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30784_19154_5183_CCFv3.swc,0,0,0,5,52,1,20,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30912_16872_4999_CCFv3.swc,11,11,33,77,107,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_30939_16875_6195_CCFv3.swc,0,0,38,14,10,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
