,x_umap,y_umap,x_sp,y_sp,region,soma_x,soma_y,soma_z,label,color
SEU-ALLEN_local_192348_5954_12464_6763_CCFv3,16.399984,16.750778,-0.031823940967247145,-2.194200954689615,CA1,303.782,78.19,280.38,2,#fc8d62
SEU-ALLEN_local_192348_5956_12624_6172_CCFv3,6.283824,14.237079,-1.9812281169588581,1.5604715375166711,CA1,274.774,77.029,276.90999999999997,2,#fc8d62
SEU-ALLEN_local_192348_5959_10885_6666_CCFv3,9.96468,22.317894,-1.5432658560199635,-2.1172464365829198,CA1,299.022,78.197,306.60699999999997,2,#fc8d62
SEU-ALLEN_local_192348_5959_11751_6712_CCFv3,10.161177,19.951084,-0.5384708270751075,-1.398844563187303,CA1,301.18,77.958,292.131,2,#fc8d62
SEU-ALLEN_local_192348_5959_14832_6392_CCFv3,12.990997,-7.928154,4.814302689517293,1.409954161284169,CA1,286.47700000000003,80.827,243.09099999999998,1,#66c2a5
SEU-ALLEN_local_192348_5959_18114_6583_CCFv3,10.766997,-5.7917647,3.9894356610998085,0.7378670637628091,CA1,293.153,89.654,262.388,1,#66c2a5
SEU-ALLEN_local_192348_5963_12707_6536_CCFv3,13.533303,12.517885,-1.0995659063495238,-0.8116336980024879,CA1,292.508,77.584,276.173,2,#fc8d62
SEU-ALLEN_local_192348_5984_22934_7774_CCFv3,16.864557,6.3340654,-0.7116599374025424,-0.09989886508587474,CA1,353.83096,112.84899999999999,345.62199999999996,2,#fc8d62
SEU-ALLEN_local_192348_5990_11477_7208_CCFv3,10.880304,20.872326,0.3007726512415278,-0.8569622565887549,CA1,326.63,81.337,298.06600000000003,2,#fc8d62
SEU-ALLEN_local_192348_5993_11423_6997_CCFv3,9.866904,8.428252,-0.6848862150449047,-0.2996840299529707,CA1,315.665,80.22,298.317,2,#fc8d62
SEU-ALLEN_local_192348_5995_23102_7663_CCFv3,3.9051704,16.583658,-4.3855396686132275,-2.9151459076416972,CA1,348.338,113.77600000000001,348.26800000000003,2,#fc8d62
SEU-ALLEN_local_192348_5998_11682_6278_CCFv3,7.9509907,6.6902504,0.9028328398801893,0.32215720668426207,CA1,279.876,77.87,292.428,1,#66c2a5
SEU-ALLEN_local_192348_5998_12716_6726_CCFv3,10.666122,20.563251,0.6298648927550131,-1.1191412916250538,CA1,301.932,79.097,276.304,2,#fc8d62
SEU-ALLEN_local_192348_6005_12529_6844_CCFv3,10.243721,-5.930003,3.9155723874785333,-0.2906953474782738,CA1,307.844,79.76899999999999,279.52700000000004,1,#66c2a5
SEU-ALLEN_local_192348_6008_11181_6421_CCFv3,6.891522,3.7100027,1.694899565340246,-0.3630206115756642,CA1,286.85200000000003,78.46,301.14700000000005,1,#66c2a5
SEU-ALLEN_local_192348_6011_12906_6626_CCFv3,4.6059027,1.2454354,2.822923790090073,-1.8375320218259648,CA1,296.97900000000004,79.072,273.153,1,#66c2a5
SEU-ALLEN_local_192348_6013_12221_6245_CCFv3,12.9976,21.047094,-0.5902594074130985,-1.7697664666644697,CA1,278.269,78.082,283.60699999999997,2,#fc8d62
SEU-ALLEN_local_192348_6014_11699_6297_CCFv3,9.94937,14.01994,-2.053195024173506,-0.3987615062850869,CA1,280.79096000000004,78.194,292.23400000000004,2,#fc8d62
SEU-ALLEN_local_192348_6017_11768_6702_CCFv3,4.4599843,5.2639847,2.500155604722164,-0.6734621233404232,CA1,300.633,79.153,291.96400000000006,1,#66c2a5
SEU-ALLEN_local_192348_6019_10204_6940_CCFv3,13.259929,15.619218,0.35496025982435975,0.44817801594154333,CA1,313.22,81.03,318.93100000000004,2,#fc8d62
SEU-ALLEN_local_192348_6019_22973_7727_CCFv3,6.0119367,7.7956276,0.4266645605853917,-0.9412292844243806,CA1,351.49199999999996,113.84100000000001,346.121,2,#fc8d62
SEU-ALLEN_local_192348_6021_18041_6585_CCFv3,9.214818,-0.20378901,1.6100276479834446,0.8586344161283596,CA1,293.33099999999996,90.822,261.04,1,#66c2a5
SEU-ALLEN_local_192348_6023_10727_7180_CCFv3,11.015961,21.113064,-0.1480093009210518,-1.4815864136688919,CA1,325.422,82.04299999999999,310.672,2,#fc8d62
SEU-ALLEN_local_192348_6027_10667_6567_CCFv3,9.4496565,12.748588,-0.012655891909794338,-0.5823145232579966,CA1,294.119,79.567,310.22799999999995,2,#fc8d62
SEU-ALLEN_local_192348_6027_12920_6545_CCFv3,0.18259878,19.503391,-0.49779880454468606,7.40083156662692,CA1,292.97,79.13,272.877,2,#fc8d62
SEU-ALLEN_local_192348_6036_12342_6177_CCFv3,8.925746,11.844205,-0.5852172590983312,-0.13960669612618762,CA1,275.001,78.634,281.53999999999996,2,#fc8d62
SEU-ALLEN_local_192348_6036_12884_6046_CCFv3,9.511026,3.8588524,0.6371237932720919,2.086623496923481,CA1,268.76,79.09,272.692,2,#fc8d62
SEU-ALLEN_local_192348_6036_13136_6347_CCFv3,3.546781,19.494211,-3.789196209413103,-0.31762229635042294,CA1,283.337,79.094,269.247,2,#fc8d62
SEU-ALLEN_local_192348_6037_12955_6715_CCFv3,10.586289,7.109486,0.06872458465505926,-0.9005368173464302,CA1,301.41,80.072,272.499,1,#66c2a5
SEU-ALLEN_local_192348_6037_12964_6498_CCFv3,9.169217,16.681559,0.7472377205282175,1.370825834442041,CA1,290.66596000000004,79.23899999999999,272.144,2,#fc8d62
SEU-ALLEN_local_192348_6042_10454_6671_CCFv3,16.62957,8.143889,-0.8529645714219134,-0.568584326624654,CA1,299.371,80.358,314.132,2,#fc8d62
SEU-ALLEN_local_192348_6050_10423_6693_CCFv3,6.9296207,7.3326693,1.250532973083196,-0.2170442186314065,CA1,300.487,80.627,314.73,1,#66c2a5
SEU-ALLEN_local_192348_6055_10350_6784_CCFv3,13.449051,2.5707633,1.4399827524177131,0.04770650982631933,CA1,305.121,81.111,316.19,1,#66c2a5
SEU-ALLEN_local_192348_6056_12840_6640_CCFv3,8.841934,18.85211,-2.5404886043601063,-0.05364346784794176,CA1,297.633,80.038,274.31,2,#fc8d62
SEU-ALLEN_local_192348_6057_10893_6513_CCFv3,10.769176,16.377666,0.9309262853902042,-0.7539448121171878,CA1,291.394,79.885,306.34299999999996,2,#fc8d62
SEU-ALLEN_local_192348_6059_10916_6471_CCFv3,7.5853777,-0.50349766,2.3722376300936387,0.3478102432262475,CA1,289.329,79.834,305.845,1,#66c2a5
SEU-ALLEN_local_192348_6059_12959_6627_CCFv3,9.596932,15.449385,0.17013443378148538,0.12603606570931775,CA1,297.017,80.149,272.387,2,#fc8d62
SEU-ALLEN_local_192348_6061_10362_6748_CCFv3,9.910071,8.088198,0.21212790796722833,-0.2778502289960484,CA1,303.285,81.102,315.91999999999996,2,#fc8d62
SEU-ALLEN_local_192348_6063_13014_6692_CCFv3,5.079206,9.46721,1.2990030022341745,0.4288127042276796,CA1,300.26096,80.57600000000001,271.572,2,#fc8d62
SEU-ALLEN_local_192348_6066_12705_6790_CCFv3,8.651173,-5.32269,4.037003863659076,0.372903341762531,CA1,305.092,80.89699999999999,276.681,1,#66c2a5
SEU-ALLEN_local_192348_6069_10325_6872_CCFv3,10.559578,7.3786087,0.03215811464889205,0.03981187046000757,CA1,309.619,81.792,316.842,2,#fc8d62
SEU-ALLEN_local_192348_6071_10308_6784_CCFv3,10.454655,-3.1275911,2.420051927369701,-0.6455506427472644,CA1,305.132,81.495,316.945,1,#66c2a5
SEU-ALLEN_local_192348_6081_10545_6589_CCFv3,7.026308,-2.68337,3.860388636711306,-0.14258239111642523,CA1,295.233,80.89699999999999,312.479,1,#66c2a5
SEU-ALLEN_local_192348_6081_23001_7782_CCFv3,15.837435,20.57869,2.256404119570448,0.35113717934620725,CA1,354.19800000000004,115.132,346.60904000000005,2,#fc8d62
SEU-ALLEN_local_192348_6086_10377_6700_CCFv3,16.116373,7.6903234,-0.49819767837248996,0.2071081952128366,CA1,300.844,81.475,315.616,2,#fc8d62
SEU-ALLEN_local_192348_6092_23161_7711_CCFv3,1.2393594,20.608553,-9.61744348757828,-3.6183315038191384,CA1,350.689,115.93799999999999,349.186,2,#fc8d62
SEU-ALLEN_local_192348_6095_10157_6969_CCFv3,9.428399,-5.4721913,4.430975064380437,0.49065757710646657,CA1,314.7,82.89399999999999,319.983,1,#66c2a5
SEU-ALLEN_local_192348_6096_12914_6715_CCFv3,9.523719,3.867833,2.003197849948715,0.4703494308076989,CA1,301.35900000000004,81.306,273.259,1,#66c2a5
SEU-ALLEN_local_192348_6098_23150_7792_CCFv3,7.948709,15.705083,-2.039605985449895,-0.974577188299095,CA1,354.681,115.829,349.184,2,#fc8d62
SEU-ALLEN_local_192348_6100_12941_6536_CCFv3,13.387531,21.085966,0.6301365511519347,-1.5213944161629283,CA1,292.501,80.666,272.664,2,#fc8d62
SEU-ALLEN_local_192348_6113_12920_6703_CCFv3,8.609793,4.899254,1.272223159177196,0.39803885598843053,CA1,300.751,81.617,273.179,1,#66c2a5
SEU-ALLEN_local_192348_6120_10087_6921_CCFv3,9.501778,-5.9955134,4.593912340663847,0.4399169071772927,CA1,312.245,83.28399999999999,321.133,1,#66c2a5
SEU-ALLEN_local_192348_6120_13539_6319_CCFv3,8.108982,1.7691141,0.9999354466737025,0.20764505860638172,CA1,282.11404,81.367,263.03700000000003,1,#66c2a5
SEU-ALLEN_local_192348_6121_12581_6164_CCFv3,14.914469,20.77435,2.420731007390122,0.180135953873611,CA1,274.387,80.506,277.85,2,#fc8d62
SEU-ALLEN_local_192348_6122_13065_6663_CCFv3,10.173112,-3.8897512,3.026660306627099,-0.7385373810216995,CA1,298.797,81.757,270.825,1,#66c2a5
SEU-ALLEN_local_192348_6125_10406_6625_CCFv3,10.989826,18.954699,0.6387020108245939,-0.46075883644829446,CA1,297.063,82.075,315.03200000000004,2,#fc8d62
SEU-ALLEN_local_192348_6126_12232_6156_CCFv3,10.918381,9.812318,-0.15065754392779127,1.2392144853811276,CA1,273.999,80.54899999999999,283.39700000000005,2,#fc8d62
SEU-ALLEN_local_192348_6128_13122_6570_CCFv3,8.721035,0.1143375,1.9128198509305734,-0.15993977040673538,CA1,294.215,81.561,269.845,1,#66c2a5
SEU-ALLEN_local_192348_6130_12567_6181_CCFv3,14.523577,21.517683,1.4334277469831,-2.228466895267036,CA1,275.20099999999996,80.667,278.128,2,#fc8d62
SEU-ALLEN_local_192348_6130_13143_6411_CCFv3,8.489176,13.4086895,-1.5571292715784906,0.09760057517223954,CA1,286.435,81.181,269.369,2,#fc8d62
SEU-ALLEN_local_192348_6141_12651_6149_CCFv3,10.839458,13.175998,1.444503588973609,-0.22311793658863088,CA1,273.673,80.98,276.74,2,#fc8d62
SEU-ALLEN_local_192348_6142_10304_6738_CCFv3,0.9708634,18.954472,-0.2496161553619956,2.0464483709116696,CA1,302.77099999999996,82.895,317.08000000000004,2,#fc8d62
SEU-ALLEN_local_192348_6143_13496_6278_CCFv3,6.906833,4.9631004,1.7753445015195115,0.09264729922400812,CA1,280.10400000000004,81.76100000000001,263.703,1,#66c2a5
SEU-ALLEN_local_192348_6152_10146_7039_CCFv3,5.64205,3.843503,1.8347973535047521,-0.7637669941818485,CA1,318.303,84.51299999999999,320.46299999999997,1,#66c2a5
SEU-ALLEN_local_192348_6158_13175_6571_CCFv3,11.581454,-0.5219988,2.980528105723137,0.2247830120706615,CA1,294.268,82.262,269.05,1,#66c2a5
SEU-ALLEN_local_192348_6162_12907_5961_CCFv3,5.7167606,15.683178,-2.717257451141079,0.031763011887740486,CA1,264.736,82.084,272.316,2,#fc8d62
SEU-ALLEN_local_192348_6166_10210_7250_CCFv3,6.9325466,-0.8076065,1.959155763447239,-0.18567661942224994,CA1,329.32595999999995,85.80799999999999,319.94100000000003,1,#66c2a5
SEU-ALLEN_local_192348_6167_13300_6287_CCFv3,4.771587,8.690027,1.9152407558750448,0.5019799025881578,CA1,280.45903999999996,82.00299999999999,266.814,1,#66c2a5
SEU-ALLEN_local_192348_6174_10085_7084_CCFv3,9.9399395,23.190716,-1.707602365614954,-1.3983957976602062,CA1,320.67900000000003,85.25,321.656,2,#fc8d62
SEU-ALLEN_local_192348_6176_10904_7211_CCFv3,7.0437756,8.350434,1.113712534259013,-0.5567479087590681,CA1,326.77,85.65799999999999,308.158,2,#fc8d62
SEU-ALLEN_local_192348_6180_13238_6302_CCFv3,15.917019,19.305449,1.162041347640454,-1.4239437738273713,CA1,281.16200000000003,82.208,267.828,2,#fc8d62
SEU-ALLEN_local_192348_6184_10271_7214_CCFv3,10.436062,23.536154,-0.6368959951259815,-2.9292101796246723,CA1,327.36,86.039,318.852,2,#fc8d62
SEU-ALLEN_local_192348_6194_12720_6136_CCFv3,4.149646,4.518361,3.0845959878748235,-0.24418762154968568,CA1,273.057,82.155,275.706,2,#fc8d62
SEU-ALLEN_local_192348_6198_12713_6073_CCFv3,11.177145,18.894375,0.921265092105231,-1.5224543178888585,CA1,270.04900000000004,82.38,275.666,2,#fc8d62
SEU-ALLEN_local_192348_6206_13409_6199_CCFv3,7.82387,9.00419,0.642693202167139,0.17212285035703653,CA1,276.244,82.977,265.06,2,#fc8d62
SEU-ALLEN_local_192348_6220_9910_6942_CCFv3,12.8273,14.338859,-1.2800246916334055,-1.048884403172613,CA1,313.389,85.72399999999999,324.43100000000004,2,#fc8d62
SEU-ALLEN_local_192348_6221_13125_6537_CCFv3,12.07378,19.37189,1.178684147594463,-0.5728603718383758,CA1,292.553,83.415,269.929,2,#fc8d62
SEU-ALLEN_local_192348_6222_13077_6589_CCFv3,10.404095,23.779583,0.07970108844581991,-1.6075890422748502,CA1,295.09,83.57700000000001,270.74,2,#fc8d62
SEU-ALLEN_local_192348_6223_10405_6576_CCFv3,5.231661,5.0584674,1.9510852539792543,-0.44771441225076025,CA1,294.612,84.074,315.142,2,#fc8d62
SEU-ALLEN_local_192348_6224_10118_7134_CCFv3,10.672997,18.674742,0.6070723198929421,-0.5109571322766601,CA1,323.23400000000004,86.62100000000001,321.327,2,#fc8d62
SEU-ALLEN_local_192348_6225_10147_6948_CCFv3,7.76394,23.60036,-1.8753489031799788,-1.3806924766051656,CA1,313.533,85.73700000000001,320.41200000000003,2,#fc8d62
SEU-ALLEN_local_192348_6228_12480_6098_CCFv3,9.718669,7.882105,-0.27680751266688725,0.2664154090560746,CA1,271.23400000000004,82.85799999999999,279.449,2,#fc8d62
SEU-ALLEN_local_192348_6229_13545_6274_CCFv3,12.521237,5.2073703,-0.00889500988609737,-1.0596223574880235,CA1,279.922,83.654,263.067,2,#fc8d62
SEU-ALLEN_local_192348_6231_13593_6410_CCFv3,5.6168547,17.799776,-1.1015741582540082,1.0235230512906872,CA1,286.545,83.948,262.437,2,#fc8d62
SEU-ALLEN_local_192348_6233_12726_6118_CCFv3,5.5109615,8.852577,1.2397758567558173,-1.554173427465412,CA1,272.197,83.016,275.63,1,#66c2a5
SEU-ALLEN_local_192348_6235_13530_6268_CCFv3,11.959034,15.174279,-1.51466202441095,0.7826344564503056,CA1,279.624,83.755,263.304,2,#fc8d62
SEU-ALLEN_local_192348_6238_12979_6666_CCFv3,3.2338624,17.683243,-0.35769440690090754,0.45497033289315053,CA1,298.848,84.16,272.404,2,#fc8d62
SEU-ALLEN_local_192348_6240_12971_6165_CCFv3,9.576715,23.156052,-1.6334185361095435,-2.665883775794647,CA1,274.48,83.24799999999999,271.898,2,#fc8d62
SEU-ALLEN_local_192348_6241_13149_5935_CCFv3,6.1860466,0.16988769,2.4060412344024424,0.34712085306463986,CA1,263.55400000000003,84.09100000000001,268.637,1,#66c2a5
SEU-ALLEN_local_192348_6242_10593_7360_CCFv3,8.396848,19.332628,-1.7394807731901707,-1.8163986082600139,CA1,334.788,87.99700000000001,314.02200000000005,2,#fc8d62
SEU-ALLEN_local_192348_6246_10172_7154_CCFv3,10.895741,23.471628,-0.7149944269849811,-2.5916906525754464,CA1,324.223,87.205,320.509,2,#fc8d62
SEU-ALLEN_local_192348_6251_13092_6049_CCFv3,17.558168,10.767869,-1.790671249118068,1.0107937699557874,CA1,268.95799999999997,83.84299999999999,269.784,2,#fc8d62
SEU-ALLEN_local_192348_6251_13346_6354_CCFv3,6.161046,5.9806724,1.4872861014881866,-1.3027518209380475,CA1,283.707,83.89,266.304,1,#66c2a5
SEU-ALLEN_local_192348_6260_12880_6565_CCFv3,-2.097888,16.59333,-6.212407386159972,1.029178983915377,CA1,293.83,84.087,273.962,2,#fc8d62
SEU-ALLEN_local_192348_6262_13278_6354_CCFv3,0.5810212,19.194159,-1.1146774470607217,-1.7358344163495714,CA1,283.678,84.02799999999999,267.395,2,#fc8d62
SEU-ALLEN_local_192348_6278_13357_6177_CCFv3,2.2695274,21.802362,-3.8838513536330592,-3.327564157097278,CA1,275.16,84.447,265.947,2,#fc8d62
SEU-ALLEN_local_192348_6279_12886_6018_CCFv3,12.093848,19.129332,0.042326481659065184,-1.322267383468555,CA1,267.454,84.37799999999999,272.945,2,#fc8d62
SEU-ALLEN_local_192348_6284_17563_6407_CCFv3,8.30205,-1.8212146,3.1149086808721442,-0.5685145129761606,CA1,285.529,94.866,252.72799999999998,1,#66c2a5
SEU-ALLEN_local_192348_6285_13246_6314_CCFv3,-1.6156422,17.70077,-5.3704900019026205,1.8008830872359127,CA1,281.724,84.427,267.89099999999996,2,#fc8d62
SEU-ALLEN_local_192348_6286_10258_7273_CCFv3,12.69884,22.569794,0.658898242230517,-2.384193319974812,CA1,330.39599999999996,88.677,319.462,2,#fc8d62
SEU-ALLEN_local_192348_6286_12582_6096_CCFv3,1.5656011,22.2206,-4.8013291225512935,2.7175704107670606,CA1,271.143,84.12,277.923,2,#fc8d62
SEU-ALLEN_local_192348_6299_17185_6201_CCFv3,5.225908,15.165664,-2.6924916628551405,1.285378975787759,CA1,276.232,93.897,247.035,2,#fc8d62
SEU-ALLEN_local_192348_6300_17207_6249_CCFv3,8.154363,0.20196469,1.9682686050094935,1.7302785619885244,CA1,278.519,94.069,247.303,1,#66c2a5
SEU-ALLEN_local_192348_6304_23588_7696_CCFv3,16.151934,5.9138255,-0.7188872292930742,0.02625767859547412,CA1,349.838,121.436,356.12800000000004,2,#fc8d62
SEU-ALLEN_local_192348_6305_12910_6655_CCFv3,12.06461,8.239513,-0.8230344964040932,1.9185845876213679,CA1,298.241,85.464,273.626,2,#fc8d62
SEU-ALLEN_local_192348_6314_13384_6086_CCFv3,11.245706,4.6416636,1.0479703004931042,0.8494632520609513,CA1,270.803,85.4,265.432,2,#fc8d62
SEU-ALLEN_local_192348_6315_13672_6437_CCFv3,19.0421,8.588497,-2.5512903865009147,2.424439972508014,CA1,287.877,85.927,261.34299999999996,2,#fc8d62
SEU-ALLEN_local_192348_6318_12867_6022_CCFv3,8.844841,17.856173,-0.027960131311444453,0.10404431704369779,CA1,267.645,85.18299999999999,273.306,2,#fc8d62
SEU-ALLEN_local_192348_6319_13430_6518_CCFv3,9.058699,14.208751,-1.079831792746348,0.4827137400105567,CA1,291.703,85.83,265.21799999999996,2,#fc8d62
SEU-ALLEN_local_192348_6319_13475_6534_CCFv3,10.975834,1.6823817,1.8493561967968581,1.5796927771826634,CA1,292.506,85.956,264.515,1,#66c2a5
SEU-ALLEN_local_192348_6322_16876_6049_CCFv3,15.002705,5.649036,1.3970643240616731,1.016706084366327,CA1,269.295,93.589,242.53099999999998,2,#fc8d62
SEU-ALLEN_local_192348_6322_9853_7151_CCFv3,10.711968,9.261691,-0.18178253514571555,-1.0698677089995856,CA1,324.265,89.025,326.078,2,#fc8d62
SEU-ALLEN_local_192348_6341_13612_6392_CCFv3,6.243808,17.627253,-2.7202549373856986,0.00897612425556032,CA1,285.65,86.266,262.294,2,#fc8d62
SEU-ALLEN_local_192348_6342_13629_6118_CCFv3,7.57528,9.957779,0.7389733288227226,-1.052012629688794,CA1,272.42900000000003,86.27600000000001,261.741,2,#fc8d62
SEU-ALLEN_local_192348_6347_13795_6413_CCFv3,6.0810595,17.0448,-2.1387308742551197,1.0465997439260424,CA1,286.77099999999996,86.787,259.448,2,#fc8d62
SEU-ALLEN_local_192348_6354_13267_6009_CCFv3,12.344391,3.0239794,0.9893517807976596,0.926584004394921,CA1,267.101,86.34700000000001,267.14099999999996,1,#66c2a5
SEU-ALLEN_local_192348_6356_23234_7862_CCFv3,10.235485,22.915071,0.38843772641762786,-1.4270200927430174,CA1,357.967,121.354,350.325,2,#fc8d62
SEU-ALLEN_local_192348_6359_13623_6432_CCFv3,-1.4293144,16.44037,-4.535333890313623,1.8270532649427844,CA1,287.593,86.75200000000001,262.177,2,#fc8d62
SEU-ALLEN_local_192348_6363_23297_7880_CCFv3,8.062827,15.760594,-1.0444456732207026,0.5119522388598546,CA1,358.83096,121.57600000000001,351.469,2,#fc8d62
SEU-ALLEN_local_192348_6365_13686_6417_CCFv3,9.169944,2.562456,1.202803290299103,-0.10164523823217653,CA1,286.89599999999996,86.961,261.185,1,#66c2a5
SEU-ALLEN_local_192348_6368_13572_6215_CCFv3,17.130083,12.741117,-1.6036139375643175,-0.4892099598653166,CA1,277.064,86.625,262.789,2,#fc8d62
SEU-ALLEN_local_192348_6371_13525_6453_CCFv3,12.170489,23.781023,-1.394074187368258,-1.9075136157973644,CA1,288.56,86.885,263.755,2,#fc8d62
SEU-ALLEN_local_192348_6371_9733_6809_CCFv3,15.632331,4.304614,-0.4251386691370778,0.506367060613623,CA1,306.625,88.698,327.47,2,#fc8d62
SEU-ALLEN_local_192348_6373_13023_6030_CCFv3,11.523921,20.483877,0.30754160453042306,-1.3520841185302572,CA1,268.047,86.441,270.983,2,#fc8d62
SEU-ALLEN_local_192348_6385_23347_7812_CCFv3,8.51901,22.80664,-1.3314031832819238,-1.8176177805987752,CA1,355.49,122.368,352.06296000000003,2,#fc8d62
SEU-ALLEN_local_192348_6389_13707_6516_CCFv3,18.11026,10.231641,-1.991739623889408,0.6234732554113567,CA1,291.716,87.788,260.946,2,#fc8d62
SEU-ALLEN_local_192348_6390_23420_7825_CCFv3,6.1685767,17.541065,-1.6219847638970522,0.14038015746350957,CA1,356.11,122.57700000000001,353.37296000000003,2,#fc8d62
SEU-ALLEN_local_192348_6392_13735_6508_CCFv3,8.3872385,14.283835,-1.0195024358677907,-1.0798836845429665,CA1,291.341,87.88,260.505,2,#fc8d62
SEU-ALLEN_local_192348_6393_9787_6786_CCFv3,18.283161,8.106986,-3.58437989214577,0.04491338142503312,CA1,305.415,89.071,326.53700000000003,2,#fc8d62
SEU-ALLEN_local_192348_6396_17365_6397_CCFv3,7.565123,2.9113889,2.403735349567678,0.9588444862573556,CA1,285.33799999999997,96.927,249.328,1,#66c2a5
SEU-ALLEN_local_192348_6402_13434_5992_CCFv3,8.8435955,12.855846,0.06359954544494707,-0.050683713379501664,CA1,266.345,87.633,264.606,2,#fc8d62
SEU-ALLEN_local_192348_6404_13488_6415_CCFv3,4.8669677,18.264502,-1.7130372974523447,-0.26835103271665506,CA1,286.684,87.42200000000001,264.365,2,#fc8d62
SEU-ALLEN_local_192348_6404_23384_7860_CCFv3,10.181095,18.537745,2.1783091479665817,-0.8818013099991909,CA1,357.81203999999997,122.689,352.833,2,#fc8d62
SEU-ALLEN_local_192348_6407_13956_6096_CCFv3,8.016243,12.864018,-1.7139961652030316,1.0178105879999504,CA1,271.527,88.271,256.775,2,#fc8d62
SEU-ALLEN_local_192348_6408_13673_6479_CCFv3,12.649709,24.658546,0.16638459809861383,-2.457537775953463,CA1,289.888,88.006,261.491,2,#fc8d62
SEU-ALLEN_local_192348_6421_13599_6546_CCFv3,6.683249,7.5147395,1.0040714719799104,-2.0543831866751594,CA1,293.10900000000004,88.367,262.71299999999997,2,#fc8d62
SEU-ALLEN_local_192348_6437_13801_6100_CCFv3,9.4465885,13.303236,0.07582201465748636,-0.30074796066315806,CA1,271.63596,88.609,259.198,2,#fc8d62
SEU-ALLEN_local_192348_6443_13625_6143_CCFv3,15.402948,14.196934,-2.9025771082613163,0.256520236318727,CA1,273.615,88.35700000000001,261.98,2,#fc8d62
SEU-ALLEN_local_192348_6443_13848_6112_CCFv3,7.840119,17.72334,-2.7868567820405916,-0.9458895704566523,CA1,272.23400000000004,88.79899999999999,258.498,2,#fc8d62
SEU-ALLEN_local_192348_6452_13849_6133_CCFv3,10.70784,3.836674,0.27594731923417987,1.5666499349866003,CA1,273.241,88.956,258.52,1,#66c2a5
SEU-ALLEN_local_192348_6466_13417_6064_CCFv3,16.098135,16.646088,0.22340356536833839,-2.672416188387966,CA1,269.76,88.71799999999999,265.097,2,#fc8d62
SEU-ALLEN_local_192348_6473_13800_6536_CCFv3,6.7232413,15.288142,-1.6086059233244299,1.2618310257928247,CA1,292.70799999999997,89.824,259.611,2,#fc8d62
SEU-ALLEN_local_192348_6476_13558_6140_CCFv3,10.029504,15.278867,-2.322222052959279,-0.4033551702448074,CA1,273.439,88.948,263.062,2,#fc8d62
SEU-ALLEN_local_192348_6486_13954_6077_CCFv3,7.725626,11.124327,-0.33369293163086083,2.303392216069666,CA1,270.603,89.979,256.885,2,#fc8d62
